tenant,platform,txn_type,txn_id,line_id,date,vendor,account,project,cost_code,tax_code,amount,currency,is_tax,is_void,memo
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10100,B-10100-L1,2025-07-30,DemoSafe Services,Demolition,PRJ-001,02-41-00,,10744.80,AUD,0,0,Demolition works — Westhaven Warehouse Extension — Jul 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10100,B-10100-L2,2025-07-30,DemoSafe Services,GST Payable,,,GST,1074.48,AUD,1,0,GST on B-10100
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10139,B-10139-L1,2025-08-04,Flowline Plumbing,Subcontractors,PRJ-002,22-00-00,,9611.64,AUD,0,0,Hydraulic services — Meridian Medical Centre Fitout — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10139,B-10139-L2,2025-08-04,Flowline Plumbing,GST Payable,,,GST,961.16,AUD,1,0,GST on B-10139
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10161,B-10161-L1,2025-08-04,OfficeWorks,Office Overhead,,,,2161.98,AUD,0,0,Software and stationery — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10161,B-10161-L2,2025-08-04,OfficeWorks,GST Payable,,,GST,216.20,AUD,1,0,GST on B-10161
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10148,B-10148-L1,2025-08-06,Climate Mechanical,Subcontractors,PRJ-003,23-00-00,,8955.08,AUD,0,0,Mechanical services — Ashgrove Apartment Refurbishment — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10148,B-10148-L2,2025-08-06,Climate Mechanical,GST Payable,,,GST,895.51,AUD,1,0,GST on B-10148
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10129,B-10129-L1,2025-08-08,DemoSafe Services,Demolition,PRJ-001,02-41-00,,7725.60,AUD,0,0,Demolition works — Westhaven Warehouse Extension — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10129,B-10129-L2,2025-08-08,DemoSafe Services,GST Payable,,,GST,772.56,AUD,1,0,GST on B-10129
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10141,B-10141-L1,2025-08-08,Site Establishment,Preliminaries,PRJ-003,01-50-00,,10545.23,AUD,0,0,Site Services — Ashgrove Apartment Refurbishment — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10141,B-10141-L2,2025-08-08,Site Establishment,GST Payable,,,GST,1054.52,AUD,1,0,GST on B-10141
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10155,B-10155-L1,2025-08-08,Axis Interiors,Subcontractors,PRJ-004,09-21-00,,15023.08,AUD,0,0,Partitions and linings — Murrin Bridge Repair — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10155,B-10155-L2,2025-08-08,Axis Interiors,GST Payable,,,GST,1502.31,AUD,1,0,GST on B-10155
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10154,B-10154-L1,2025-08-09,Precision Carpentry,Subcontractors,PRJ-004,06-10-00,,8699.08,AUD,0,0,Carpentry package — Murrin Bridge Repair — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10154,B-10154-L2,2025-08-09,Precision Carpentry,GST Payable,,,GST,869.91,AUD,1,0,GST on B-10154
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10134,B-10134-L1,2025-08-10,PrimeCo Painting,Subcontractors,PRJ-001,09-90-00,,10567.20,AUD,0,0,Painting package — Westhaven Warehouse Extension — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10134,B-10134-L2,2025-08-10,PrimeCo Painting,GST Payable,,,GST,1056.72,AUD,1,0,GST on B-10134
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10163,B-10163-L1,2025-08-10,FleetFuel Australia,Vehicle Expenses,,,,1385.16,AUD,0,0,Fleet fuel — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10163,B-10163-L2,2025-08-10,FleetFuel Australia,GST Payable,,,GST,138.52,AUD,1,0,GST on B-10163
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10145,B-10145-L1,2025-08-12,Axis Interiors,Subcontractors,PRJ-003,09-21-00,,8264.62,AUD,0,0,Partitions and linings — Ashgrove Apartment Refurbishment — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10145,B-10145-L2,2025-08-12,Axis Interiors,GST Payable,,,GST,826.46,AUD,1,0,GST on B-10145
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10162,B-10162-L1,2025-08-13,SecureSure Insurance,Insurance,,,,3870.70,AUD,0,0,Insurance premium — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10162,B-10162-L2,2025-08-13,SecureSure Insurance,GST Payable,,,GST,387.07,AUD,1,0,GST on B-10162
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10149,B-10149-L1,2025-08-14,CivilWorks Earthmoving,Plant Hire,PRJ-003,31-23-00,,8568.00,AUD,0,0,Earthworks and plant — Ashgrove Apartment Refurbishment — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10149,B-10149-L2,2025-08-14,CivilWorks Earthmoving,GST Payable,,,GST,856.80,AUD,1,0,GST on B-10149
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250814,PAY-20250814-L1,2025-08-14,Summit Ridge Payroll,Wages,PRJ-001,01-50-00,,5710.06,AUD,0,0,Site payroll allocation — fortnight ending 2025-08-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250814,PAY-20250814-L2,2025-08-14,Summit Ridge Payroll,Wages,PRJ-002,01-50-00,,9563.22,AUD,0,0,Site payroll allocation — fortnight ending 2025-08-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250814,PAY-20250814-L3,2025-08-14,Summit Ridge Payroll,Wages,PRJ-003,01-50-00,,7896.67,AUD,0,0,Site payroll allocation — fortnight ending 2025-08-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250814,PAY-20250814-L4,2025-08-14,Summit Ridge Payroll,Wages,PRJ-004,01-50-00,,5389.56,AUD,0,0,Site payroll allocation — fortnight ending 2025-08-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250814,PAY-20250814-L5,2025-08-14,Summit Ridge Payroll,Wages,,,,12840.31,AUD,0,0,Head office payroll — fortnight ending 2025-08-14
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10130,B-10130-L1,2025-08-15,Boral Concrete,Materials,PRJ-001,03-30-00,,25308.00,AUD,0,0,Concrete supply — Westhaven Warehouse Extension — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10130,B-10130-L2,2025-08-15,Boral Concrete,GST Payable,,,GST,2530.80,AUD,1,0,GST on B-10130
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10147,B-10147-L1,2025-08-15,Flowline Plumbing,Subcontractors,PRJ-003,22-00-00,,8620.31,AUD,0,0,Hydraulic services — Ashgrove Apartment Refurbishment — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10147,B-10147-L2,2025-08-15,Flowline Plumbing,GST Payable,,,GST,862.03,AUD,1,0,GST on B-10147
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10128,B-10128-L1,2025-08-16,Site Establishment,Preliminaries,PRJ-001,01-50-00,,15036.80,AUD,0,0,Site Services — Westhaven Warehouse Extension — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10128,B-10128-L2,2025-08-16,Site Establishment,GST Payable,,,GST,1503.68,AUD,1,0,GST on B-10128
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10136,B-10136-L1,2025-08-17,VoltEdge Electrical,Subcontractors,PRJ-001,26-00-00,,13186.80,AUD,0,0,Electrical services — Westhaven Warehouse Extension — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10136,B-10136-L2,2025-08-17,VoltEdge Electrical,GST Payable,,,GST,1318.68,AUD,1,0,GST on B-10136
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10143,B-10143-L1,2025-08-18,Boral Concrete,Materials,PRJ-003,03-30-00,,16163.08,AUD,0,0,Concrete supply — Ashgrove Apartment Refurbishment — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10143,B-10143-L2,2025-08-18,Boral Concrete,GST Payable,,,GST,1616.31,AUD,1,0,GST on B-10143
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10150,B-10150-L1,2025-08-18,Site Establishment,Preliminaries,PRJ-004,01-50-00,,9271.38,AUD,0,0,Site Services — Murrin Bridge Repair — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10150,B-10150-L2,2025-08-18,Site Establishment,GST Payable,,,GST,927.14,AUD,1,0,GST on B-10150
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10133,B-10133-L1,2025-08-19,Axis Interiors,Subcontractors,PRJ-001,09-21-00,,14800.00,AUD,0,0,Partitions and linings — Westhaven Warehouse Extension — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10133,B-10133-L2,2025-08-19,Axis Interiors,GST Payable,,,GST,1480.00,AUD,1,0,GST on B-10133
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10158,B-10158-L1,2025-08-19,CivilWorks Earthmoving,Plant Hire,PRJ-004,31-23-00,,15709.85,AUD,0,0,Earthworks and plant — Murrin Bridge Repair — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10158,B-10158-L2,2025-08-19,CivilWorks Earthmoving,GST Payable,,,GST,1570.99,AUD,1,0,GST on B-10158
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10156,B-10156-L1,2025-08-20,Climate Mechanical,Subcontractors,PRJ-004,23-00-00,,8470.15,AUD,0,0,Mechanical services — Murrin Bridge Repair — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10156,B-10156-L2,2025-08-20,Climate Mechanical,GST Payable,,,GST,847.02,AUD,1,0,GST on B-10156
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10142,B-10142-L1,2025-08-23,DemoSafe Services,Demolition,PRJ-003,02-41-00,,4644.92,AUD,0,0,Demolition works — Ashgrove Apartment Refurbishment — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10142,B-10142-L2,2025-08-23,DemoSafe Services,GST Payable,,,GST,464.49,AUD,1,0,GST on B-10142
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10146,B-10146-L1,2025-08-23,PrimeCo Painting,Subcontractors,PRJ-003,09-90-00,,7908.92,AUD,0,0,Painting package — Ashgrove Apartment Refurbishment — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10146,B-10146-L2,2025-08-23,PrimeCo Painting,GST Payable,,,GST,790.89,AUD,1,0,GST on B-10146
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10157,B-10157-L1,2025-08-23,VoltEdge Electrical,Subcontractors,PRJ-004,26-00-00,,11846.77,AUD,0,0,Electrical services — Murrin Bridge Repair — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10157,B-10157-L2,2025-08-23,VoltEdge Electrical,GST Payable,,,GST,1184.68,AUD,1,0,GST on B-10157
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10131,B-10131-L1,2025-08-24,SteelFab Australia,Materials,PRJ-001,05-12-00,,14430.00,AUD,0,0,Structural steel — Westhaven Warehouse Extension — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10131,B-10131-L2,2025-08-24,SteelFab Australia,GST Payable,,,GST,1443.00,AUD,1,0,GST on B-10131
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10151,B-10151-L1,2025-08-24,DemoSafe Services,Demolition,PRJ-004,02-41-00,,9614.77,AUD,0,0,Demolition works — Murrin Bridge Repair — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10151,B-10151-L2,2025-08-24,DemoSafe Services,GST Payable,,,GST,961.48,AUD,1,0,GST on B-10151
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10153,B-10153-L1,2025-08-24,SteelFab Australia,Materials,PRJ-004,05-12-00,,15810.00,AUD,0,0,Structural steel — Murrin Bridge Repair — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10153,B-10153-L2,2025-08-24,SteelFab Australia,GST Payable,,,GST,1581.00,AUD,1,0,GST on B-10153
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10137,B-10137-L1,2025-08-25,DemoSafe Services,Demolition,PRJ-002,02-41-00,,5437.09,AUD,0,0,Demolition works — Meridian Medical Centre Fitout — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10137,B-10137-L2,2025-08-25,DemoSafe Services,Materials,,,,412.87,AUD,0,0,Freight and handling
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10137,B-10137-L3,2025-08-25,DemoSafe Services,GST Payable,,,GST,585.00,AUD,1,0,GST on B-10137
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10140,B-10140-L1,2025-08-25,CivilWorks Earthmoving,Plant Hire,PRJ-002,31-23-00,,8980.36,AUD,0,0,Earthworks and plant — Meridian Medical Centre Fitout — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10140,B-10140-L2,2025-08-25,CivilWorks Earthmoving,GST Payable,,,GST,898.04,AUD,1,0,GST on B-10140
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10132,B-10132-L1,2025-08-26,Precision Carpentry,Subcontractors,PRJ-001,06-10-00,,12076.80,AUD,0,0,Carpentry package — Westhaven Warehouse Extension — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10132,B-10132-L2,2025-08-26,Precision Carpentry,GST Payable,,,GST,1207.68,AUD,1,0,GST on B-10132
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10138,B-10138-L1,2025-08-26,Axis Interiors,Subcontractors,PRJ-002,09-21-00,,13735.27,AUD,0,0,Partitions and linings — Meridian Medical Centre Fitout — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10138,B-10138-L2,2025-08-26,Axis Interiors,GST Payable,,,GST,1373.53,AUD,1,0,GST on B-10138
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10135,B-10135-L1,2025-08-28,Flowline Plumbing,Subcontractors,PRJ-001,22-00-00,,13260.80,AUD,0,0,Hydraulic services — Westhaven Warehouse Extension — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10135,B-10135-L2,2025-08-28,Flowline Plumbing,GST Payable,,,GST,1326.08,AUD,1,0,GST on B-10135
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250828,PAY-20250828-L1,2025-08-28,Summit Ridge Payroll,Wages,PRJ-001,01-50-00,,9766.48,AUD,0,0,Site payroll allocation — fortnight ending 2025-08-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250828,PAY-20250828-L2,2025-08-28,Summit Ridge Payroll,Wages,PRJ-002,01-50-00,,11485.53,AUD,0,0,Site payroll allocation — fortnight ending 2025-08-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250828,PAY-20250828-L3,2025-08-28,Summit Ridge Payroll,Wages,PRJ-003,01-50-00,,7098.84,AUD,0,0,Site payroll allocation — fortnight ending 2025-08-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250828,PAY-20250828-L4,2025-08-28,Summit Ridge Payroll,Wages,PRJ-004,01-50-00,,7867.82,AUD,0,0,Site payroll allocation — fortnight ending 2025-08-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250828,PAY-20250828-L5,2025-08-28,Summit Ridge Payroll,Wages,,,,13770.49,AUD,0,0,Head office payroll — fortnight ending 2025-08-28
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10144,B-10144-L1,2025-08-30,SteelFab Australia,Materials,PRJ-003,05-12-00,,12376.00,AUD,0,0,Structural steel — Ashgrove Apartment Refurbishment — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10144,B-10144-L2,2025-08-30,SteelFab Australia,GST Payable,,,GST,1237.60,AUD,1,0,GST on B-10144
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10152,B-10152-L1,2025-08-30,Boral Concrete,Materials,PRJ-004,03-30-00,,20603.08,AUD,0,0,Concrete supply — Murrin Bridge Repair — Aug 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10152,B-10152-L2,2025-08-30,Boral Concrete,GST Payable,,,GST,2060.31,AUD,1,0,GST on B-10152
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10176,B-10176-L1,2025-09-04,SteelFab Australia,Materials,PRJ-002,05-12-00,,12045.09,AUD,0,0,Structural steel — Meridian Medical Centre Fitout — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10176,B-10176-L2,2025-09-04,SteelFab Australia,GST Payable,,,GST,1204.51,AUD,1,0,GST on B-10176
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10180,B-10180-L1,2025-09-04,VoltEdge Electrical,Subcontractors,PRJ-002,26-00-00,,10904.73,AUD,0,0,Electrical services — Meridian Medical Centre Fitout — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10180,B-10180-L2,2025-09-04,VoltEdge Electrical,GST Payable,,,GST,1090.47,AUD,1,0,GST on B-10180
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10165,B-10165-L1,2025-09-05,Boral Concrete,Materials,PRJ-001,03-30-00,,23532.00,AUD,0,0,Concrete supply — Westhaven Warehouse Extension — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10165,B-10165-L2,2025-09-05,Boral Concrete,GST Payable,,,GST,2353.20,AUD,1,0,GST on B-10165
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10166,B-10166-L1,2025-09-06,SteelFab Australia,Materials,PRJ-001,05-12-00,,23472.80,AUD,0,0,Structural steel — Westhaven Warehouse Extension — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10166,B-10166-L2,2025-09-06,SteelFab Australia,GST Payable,,,GST,2347.28,AUD,1,0,GST on B-10166
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10179,B-10179-L1,2025-09-06,Climate Mechanical,Subcontractors,PRJ-002,23-00-00,,8634.18,AUD,0,0,Mechanical services — Meridian Medical Centre Fitout — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10179,B-10179-L2,2025-09-06,Climate Mechanical,GST Payable,,,GST,863.42,AUD,1,0,GST on B-10179
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10168,B-10168-L1,2025-09-07,Axis Interiors,Subcontractors,PRJ-001,09-21-00,,16872.00,AUD,0,0,Partitions and linings — Westhaven Warehouse Extension — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10168,B-10168-L2,2025-09-07,Axis Interiors,GST Payable,,,GST,1687.20,AUD,1,0,GST on B-10168
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10188,B-10188-L1,2025-09-07,Site Establishment,Preliminaries,PRJ-004,01-50-00,,12819.69,AUD,0,0,Site Services — Murrin Bridge Repair — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10188,B-10188-L2,2025-09-07,Site Establishment,GST Payable,,,GST,1281.97,AUD,1,0,GST on B-10188
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10178,B-10178-L1,2025-09-08,PrimeCo Painting,Subcontractors,PRJ-002,09-90-00,,7697.45,AUD,0,0,Painting package — Meridian Medical Centre Fitout — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10178,B-10178-L2,2025-09-08,PrimeCo Painting,GST Payable,,,GST,769.75,AUD,1,0,GST on B-10178
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10192,B-10192-L1,2025-09-08,Precision Carpentry,Subcontractors,PRJ-004,06-10-00,,8928.00,AUD,0,0,Carpentry package — Murrin Bridge Repair — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10192,B-10192-L2,2025-09-08,Precision Carpentry,GST Payable,,,GST,892.80,AUD,1,0,GST on B-10192
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10172,B-10172-L1,2025-09-10,CivilWorks Earthmoving,Plant Hire,PRJ-001,31-23-00,,10123.20,AUD,0,0,Earthworks and plant — Westhaven Warehouse Extension — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10172,B-10172-L2,2025-09-10,CivilWorks Earthmoving,GST Payable,,,GST,1012.32,AUD,1,0,GST on B-10172
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10173,B-10173-L1,2025-09-10,Site Establishment,Preliminaries,PRJ-002,01-50-00,,13301.53,AUD,0,0,Site Services — Meridian Medical Centre Fitout — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10173,B-10173-L2,2025-09-10,Site Establishment,Materials,,,,408.81,AUD,0,0,Freight and handling
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10173,B-10173-L3,2025-09-10,Site Establishment,GST Payable,,,GST,1371.03,AUD,1,0,GST on B-10173
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10175,B-10175-L1,2025-09-10,Boral Concrete,Materials,PRJ-002,03-30-00,,15120.00,AUD,0,0,Concrete supply — Meridian Medical Centre Fitout — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10175,B-10175-L2,2025-09-10,Boral Concrete,GST Payable,,,GST,1512.00,AUD,1,0,GST on B-10175
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10201,B-10201-L1,2025-09-10,SecureSure Insurance,Insurance,,,,4117.05,AUD,0,0,Insurance premium — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10201,B-10201-L2,2025-09-10,SecureSure Insurance,GST Payable,,,GST,411.71,AUD,1,0,GST on B-10201
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10170,B-10170-L1,2025-09-11,Climate Mechanical,Subcontractors,PRJ-001,23-00-00,,13734.40,AUD,0,0,Mechanical services — Westhaven Warehouse Extension — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10170,B-10170-L2,2025-09-11,Climate Mechanical,GST Payable,,,GST,1373.44,AUD,1,0,GST on B-10170
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10171,B-10171-L1,2025-09-13,VoltEdge Electrical,Subcontractors,PRJ-001,26-00-00,,16117.20,AUD,0,0,Electrical services — Westhaven Warehouse Extension — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10171,B-10171-L2,2025-09-13,VoltEdge Electrical,GST Payable,,,GST,1611.72,AUD,1,0,GST on B-10171
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10190,B-10190-L1,2025-09-13,Boral Concrete,Materials,PRJ-004,03-30-00,,15881.54,AUD,0,0,Concrete supply — Murrin Bridge Repair — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10190,B-10190-L2,2025-09-13,Boral Concrete,GST Payable,,,GST,1588.15,AUD,1,0,GST on B-10190
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250914,PAY-20250914-L1,2025-09-14,Summit Ridge Payroll,Wages,PRJ-001,01-50-00,,5937.78,AUD,0,0,Site payroll allocation — fortnight ending 2025-09-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250914,PAY-20250914-L2,2025-09-14,Summit Ridge Payroll,Wages,PRJ-002,01-50-00,,9674.86,AUD,0,0,Site payroll allocation — fortnight ending 2025-09-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250914,PAY-20250914-L3,2025-09-14,Summit Ridge Payroll,Wages,PRJ-003,01-50-00,,5605.24,AUD,0,0,Site payroll allocation — fortnight ending 2025-09-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250914,PAY-20250914-L4,2025-09-14,Summit Ridge Payroll,Wages,PRJ-004,01-50-00,,8478.82,AUD,0,0,Site payroll allocation — fortnight ending 2025-09-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20250914,PAY-20250914-L5,2025-09-14,Summit Ridge Payroll,Wages,,,,13397.74,AUD,0,0,Head office payroll — fortnight ending 2025-09-14
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10167,B-10167-L1,2025-09-15,Precision Carpentry,Subcontractors,PRJ-001,06-10-00,,12668.80,AUD,0,0,Carpentry package — Westhaven Warehouse Extension — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10167,B-10167-L2,2025-09-15,Precision Carpentry,GST Payable,,,GST,1266.88,AUD,1,0,GST on B-10167
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10189,B-10189-L1,2025-09-15,DemoSafe Services,Demolition,PRJ-004,02-41-00,,8412.92,AUD,0,0,Demolition works — Murrin Bridge Repair — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10189,B-10189-L2,2025-09-15,DemoSafe Services,GST Payable,,,GST,841.29,AUD,1,0,GST on B-10189
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10182,B-10182-L1,2025-09-17,Boral Concrete,Materials,PRJ-003,03-30-00,,12396.92,AUD,0,0,Concrete supply — Ashgrove Apartment Refurbishment — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10182,B-10182-L2,2025-09-17,Boral Concrete,GST Payable,,,GST,1239.69,AUD,1,0,GST on B-10182
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10186,B-10186-L1,2025-09-18,Flowline Plumbing,Subcontractors,PRJ-003,22-00-00,,8536.62,AUD,0,0,Hydraulic services — Ashgrove Apartment Refurbishment — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10186,B-10186-L2,2025-09-18,Flowline Plumbing,Materials,,,,129.50,AUD,0,0,Freight and handling
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10186,B-10186-L3,2025-09-18,Flowline Plumbing,GST Payable,,,GST,866.61,AUD,1,0,GST on B-10186
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10193,B-10193-L1,2025-09-18,PrimeCo Painting,Subcontractors,PRJ-004,09-90-00,,8069.54,AUD,0,0,Painting package — Murrin Bridge Repair — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10193,B-10193-L2,2025-09-18,PrimeCo Painting,GST Payable,,,GST,806.95,AUD,1,0,GST on B-10193
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10200,B-10200-L1,2025-09-18,OfficeWorks,Office Overhead,,,,1926.02,AUD,0,0,Software and stationery — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10200,B-10200-L2,2025-09-18,OfficeWorks,GST Payable,,,GST,192.60,AUD,1,0,GST on B-10200
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10164,B-10164-L1,2025-09-19,Site Establishment,Preliminaries,PRJ-001,01-50-00,,10182.40,AUD,0,0,Site Services — Westhaven Warehouse Extension — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10164,B-10164-L2,2025-09-19,Site Establishment,GST Payable,,,GST,1018.24,AUD,1,0,GST on B-10164
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10187,B-10187-L1,2025-09-19,Climate Mechanical,Subcontractors,PRJ-003,23-00-00,,7699.69,AUD,0,0,Mechanical services — Ashgrove Apartment Refurbishment — Sep 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10187,B-10187-L2,2025-09-19,Climate Mechanical,GST Payable,,,GST,769.97,AUD,1,0,GST on B-10187
